concept,label,comment,identifier,inscheme
https://data.antwerp.be/id/term/aspace-collect/note-type/custodhist,Beheergeschiedenis,"
","
",https://data.antwerp.be/id/term/aspace-collect/note-type
https://data.antwerp.be/id/term/aspace-collect/note-type/odd,Varia,"
","
",https://data.antwerp.be/id/term/aspace-collect/note-type
https://data.antwerp.be/id/term/aspace-collect/note-type/originalsloc,Originele locatie,"
","
",https://data.antwerp.be/id/term/aspace-collect/note-type
https://data.antwerp.be/id/term/aspace-collect/note-type/otherfindaid,Andere hulpmiddelen,"
","
",https://data.antwerp.be/id/term/aspace-collect/note-type
https://data.antwerp.be/id/term/aspace-collect/note-type/physlo,Fysieke locatie,"
","
",https://data.antwerp.be/id/term/aspace-collect/note-type
https://data.antwerp.be/id/term/aspace-collect/note-type/phystech,Fysieke technische gegevens,"
","
",https://data.antwerp.be/id/term/aspace-collect/note-type
https://data.antwerp.be/id/term/aspace-collect/note-type/processinfo,Verwerkingsinformatie,"
","
",https://data.antwerp.be/id/term/aspace-collect/note-type
https://data.antwerp.be/id/term/aspace-collect/note-type/relatedmaterial,Gerelateerd materiaal,"
","
",https://data.antwerp.be/id/term/aspace-collect/note-type
https://data.antwerp.be/id/term/aspace-collect/note-type/scopecontent,Inhoudsomschrijving,"
","
",https://data.antwerp.be/id/term/aspace-collect/note-type
https://data.antwerp.be/id/term/aspace-collect/note-type/userestrict,Gebruiksbeperkingen,"
","
",https://data.antwerp.be/id/term/aspace-collect/note-type
https://data.antwerp.be/id/term/aspace-collect/restrictions-apply/false,FALSE,"
","
",https://data.antwerp.be/id/term/aspace-collect/restrictions-apply
https://data.antwerp.be/id/term/aspace-collect/role/creator,Archiefvormer,"
","
",https://data.antwerp.be/id/term/aspace-collect/role
https://data.antwerp.be/id/term/aspace-collect/setspec/archives,Archiefeenheid,"
","
",https://data.antwerp.be/id/term/aspace-collect/setspec
https://data.antwerp.be/id/term/aspace-thesau/term-type,Term type,"
","
",https://data.antwerp.be/id/term/aspace-thesau
https://data.antwerp.be/id/term/aspace-thesau/term-type/function,Functie,"
","
",https://data.antwerp.be/id/term/aspace-thesau/term-type
https://data.antwerp.be/id/term/aspace-thesau/term-type/topical,Topisch,"
","
",https://data.antwerp.be/id/term/aspace-thesau/term-type
https://data.antwerp.be/id/term/aspace-thesau/term-type/topicalgeographic,Geografisch,"
","
",https://data.antwerp.be/id/term/aspace-thesau/term-type
https://data.antwerp.be/id/term/brocade-authorities/att-ty,Verwijzing type,"
","
",https://data.antwerp.be/id/term/brocade-authorities
https://data.antwerp.be/id/term/brocade-authorities/rel-ty,Relatie type,"
","
",https://data.antwerp.be/id/term/brocade-authorities
https://data.antwerp.be/id/term/brocade-authorities/scope-ty,Scope type,"
","
",https://data.antwerp.be/id/term/brocade-authorities
https://data.antwerp.be/id/term/brocade-authorities/ta,Taal,"
",http://vocab.getty.edu/aat/300386046,https://data.antwerp.be/id/term/brocade-authorities
https://data.antwerp.be/id/term/brocade-authorities/ty,Authority type,"
","
",https://data.antwerp.be/id/term/brocade-authorities
https://data.antwerp.be/id/term/brocade-authorities/att-ty/aathierarchy,Art & Architecture Thesaurus hiërarchie,"
","
",https://data.antwerp.be/id/term/brocade-authorities/att-ty
https://data.antwerp.be/id/term/brocade-authorities/att-ty/aatrecordtype,Art & Architecture Thesaurus record type,"
","
",https://data.antwerp.be/id/term/brocade-authorities/att-ty
https://data.antwerp.be/id/term/brocade-authorities/att-ty/aatsubjectid,Art & Architecture Thesaurus onderwerp nummer,"
","
",https://data.antwerp.be/id/term/brocade-authorities/att-ty
https://data.antwerp.be/id/term/brocade-authorities/att-ty/abluc,Niet gekend,"
",http://vocab.getty.edu/aat/300379012,https://data.antwerp.be/id/term/brocade-authorities/att-ty
https://data.antwerp.be/id/term/brocade-authorities/att-ty/abua,Niet gekend,https://repository.uantwerpen.be/acadbib/irua/,http://vocab.getty.edu/aat/300379012,https://data.antwerp.be/id/term/brocade-authorities/att-ty
https://data.antwerp.be/id/term/brocade-authorities/att-ty/agrippa,Niet gekend,"
",http://vocab.getty.edu/aat/300379012,https://data.antwerp.be/id/term/brocade-authorities/att-ty
https://data.antwerp.be/id/term/brocade-authorities/att-ty/bbkl,Niet gekend,"
",http://vocab.getty.edu/aat/300379012,https://data.antwerp.be/id/term/brocade-authorities/att-ty
https://data.antwerp.be/id/term/brocade-authorities/att-ty/bpn,Biografisch Portaal Nederland,http://www.biografischportaal.nl/en/persoon/,"
",https://data.antwerp.be/id/term/brocade-authorities/att-ty
https://data.antwerp.be/id/term/brocade-authorities/att-ty/cathen,Niet gekend,https://www.newadvent.org/cathen/,http://vocab.getty.edu/aat/300379012,https://data.antwerp.be/id/term/brocade-authorities/att-ty
https://data.antwerp.be/id/term/brocade-authorities/att-ty/cerl,Consortium of European Research Libraries,https://data.cerl.org/thesaurus/,"
",https://data.antwerp.be/id/term/brocade-authorities/att-ty
https://data.antwerp.be/id/term/brocade-authorities/att-ty/cvgwork,Niet gekend,"
",http://vocab.getty.edu/aat/300379012,https://data.antwerp.be/id/term/brocade-authorities/att-ty
https://data.antwerp.be/id/term/brocade-authorities/att-ty/dbnl,Digitale Bibliotheek voor de Nederlandse Letteren,https://www.dbnl.org/auteurs/auteur.php?id=,"
",https://data.antwerp.be/id/term/brocade-authorities/att-ty
https://data.antwerp.be/id/term/brocade-authorities/att-ty/dbpedia,Dbpedia,https://dbpedia.org/page/,"
",https://data.antwerp.be/id/term/brocade-authorities/att-ty
https://data.antwerp.be/id/term/brocade-authorities/att-ty/galileo,Catholic Encyclopedia,http://galileo.rice.edu/Catalog/NewFiles/,"
",https://data.antwerp.be/id/term/brocade-authorities/att-ty
https://data.antwerp.be/id/term/brocade-authorities/att-ty/geotype,Niet gekend,"
",http://vocab.getty.edu/aat/300379012,https://data.antwerp.be/id/term/brocade-authorities/att-ty
https://data.antwerp.be/id/term/brocade-authorities/att-ty/googlescholarid,Google Scholar,https://scholar.google.be/citations?user=,"
",https://data.antwerp.be/id/term/brocade-authorities/att-ty
https://data.antwerp.be/id/term/brocade-authorities/att-ty/grovemusic,Grove Music Online,https://doi.org/10.1093/gmo/9781561592630.article.,"
",https://data.antwerp.be/id/term/brocade-authorities/att-ty
https://data.antwerp.be/id/term/brocade-authorities/att-ty/kmskadata,Niet gekend,"
",http://vocab.getty.edu/aat/300379012,https://data.antwerp.be/id/term/brocade-authorities/att-ty
https://data.antwerp.be/id/term/brocade-authorities/att-ty/kmskawork,Niet gekend,"
",http://vocab.getty.edu/aat/300379012,https://data.antwerp.be/id/term/brocade-authorities/att-ty
https://data.antwerp.be/id/term/brocade-authorities/att-ty/lugtmarques,Niet gekend,"
",http://vocab.getty.edu/aat/300379012,https://data.antwerp.be/id/term/brocade-authorities/att-ty
https://data.antwerp.be/id/term/brocade-authorities/att-ty/midnumber,Niet gekend,"
",http://vocab.getty.edu/aat/300379012,https://data.antwerp.be/id/term/brocade-authorities/att-ty
https://data.antwerp.be/id/term/brocade-authorities/att-ty/odis,Niet gekend,https://www.odis.be,http://vocab.getty.edu/aat/300379012,https://data.antwerp.be/id/term/brocade-authorities/att-ty
https://data.antwerp.be/id/term/brocade-authorities/att-ty/orcid,Open Researcher and Contributor ID,https://orcid.org/,"
",https://data.antwerp.be/id/term/brocade-authorities/att-ty
https://data.antwerp.be/id/term/brocade-authorities/att-ty/resid,Niet gekend,http://www.researcherid.com/rid/,http://vocab.getty.edu/aat/300379012,https://data.antwerp.be/id/term/brocade-authorities/att-ty
https://data.antwerp.be/id/term/brocade-authorities/att-ty/rkd,Nederlands Instituut voor Kunstgeschiedenis,https://rkd.nl/explore/artists/,"
",https://data.antwerp.be/id/term/brocade-authorities/att-ty
https://data.antwerp.be/id/term/brocade-authorities/att-ty/rub,Niet gekend,"
",http://vocab.getty.edu/aat/300379012,https://data.antwerp.be/id/term/brocade-authorities/att-ty
https://data.antwerp.be/id/term/brocade-authorities/att-ty/rubens,Niet gekend,"
",http://vocab.getty.edu/aat/300379012,https://data.antwerp.be/id/term/brocade-authorities/att-ty
https://data.antwerp.be/id/term/brocade-authorities/att-ty/rubnumber,Niet gekend,"
",http://vocab.getty.edu/aat/300379012,https://data.antwerp.be/id/term/brocade-authorities/att-ty
https://data.antwerp.be/id/term/brocade-authorities/att-ty/scopusid,Niet gekend,"
",http://vocab.getty.edu/aat/300379012,https://data.antwerp.be/id/term/brocade-authorities/att-ty
https://data.antwerp.be/id/term/brocade-authorities/att-ty/stcn,Niet gekend,"
",http://vocab.getty.edu/aat/300379012,https://data.antwerp.be/id/term/brocade-authorities/att-ty
https://data.antwerp.be/id/term/brocade-authorities/att-ty/ucttype,Niet gekend,"
",http://vocab.getty.edu/aat/300379012,https://data.antwerp.be/id/term/brocade-authorities/att-ty
https://data.antwerp.be/id/term/brocade-authorities/att-ty/udc,Niet gekend,"
",http://vocab.getty.edu/aat/300379012,https://data.antwerp.be/id/term/brocade-authorities/att-ty
https://data.antwerp.be/id/term/brocade-authorities/att-ty/url,Uniform Resource Locator,"
","
",https://data.antwerp.be/id/term/brocade-authorities/att-ty
https://data.antwerp.be/id/term/brocade-authorities/att-ty/vabb,Vlaams Academisch Bibliografisch Bestand,"
","
",https://data.antwerp.be/id/term/brocade-authorities/att-ty
https://data.antwerp.be/id/term/brocade-authorities/att-ty/viaf,Virtual International Authority File,http://viaf.org/http://viaf.org/viaf/,"
",https://data.antwerp.be/id/term/brocade-authorities/att-ty
https://data.antwerp.be/id/term/brocade-authorities/att-ty/vodscode,Niet gekend,"
",http://vocab.getty.edu/aat/300379012,https://data.antwerp.be/id/term/brocade-authorities/att-ty
https://data.antwerp.be/id/term/brocade-authorities/rel-ty/b,Bredere termen,"
",http://vocab.getty.edu/aat/300417474,https://data.antwerp.be/id/term/brocade-authorities/rel-ty
https://data.antwerp.be/id/term/brocade-authorities/rel-ty/n,Nauwere termen,"
",http://vocab.getty.edu/aat/300417475,https://data.antwerp.be/id/term/brocade-authorities/rel-ty
https://data.antwerp.be/id/term/brocade-authorities/rel-ty/r,Verwante termen,"
",http://vocab.getty.edu/aat/300417473,https://data.antwerp.be/id/term/brocade-authorities/rel-ty
https://data.antwerp.be/id/term/brocade-authorities/scope-ty/aat,Art & Architecture Thesaurus,"
","
",https://data.antwerp.be/id/term/brocade-authorities/scope-ty
https://data.antwerp.be/id/term/brocade-authorities/scope-ty/adres,Adres,"
",http://vocab.getty.edu/aat/300386983,https://data.antwerp.be/id/term/brocade-authorities/scope-ty
https://data.antwerp.be/id/term/brocade-authorities/scope-ty/algemeen,Algemeen,"
","
",https://data.antwerp.be/id/term/brocade-authorities/scope-ty
https://data.antwerp.be/id/term/brocade-authorities/scope-ty/beroep,Beroep,"
","
",https://data.antwerp.be/id/term/brocade-authorities/scope-ty
https://data.antwerp.be/id/term/brocade-authorities/scope-ty/bezetting,Bezetting,"
","
",https://data.antwerp.be/id/term/brocade-authorities/scope-ty
https://data.antwerp.be/id/term/brocade-authorities/scope-ty/bio,Biografie,"
",http://vocab.getty.edu/aat/300055908,https://data.antwerp.be/id/term/brocade-authorities/scope-ty
https://data.antwerp.be/id/term/brocade-authorities/scope-ty/kunst,Kunstwerk,"
",http://vocab.getty.edu/aat/300417586,https://data.antwerp.be/id/term/brocade-authorities/scope-ty
https://data.antwerp.be/id/term/brocade-authorities/scope-ty/oai-dc,OAI-DC,"
","
",https://data.antwerp.be/id/term/brocade-authorities/scope-ty
https://data.antwerp.be/id/term/brocade-authorities/scope-ty/status,Status,"
","
",https://data.antwerp.be/id/term/brocade-authorities/scope-ty
https://data.antwerp.be/id/term/brocade-authorities/scope-ty/tento,Tentoonstelling,"
","
",https://data.antwerp.be/id/term/brocade-authorities/scope-ty
https://data.antwerp.be/id/term/brocade-authorities/scope-ty/uithangbord,Uithangbord,"
","
",https://data.antwerp.be/id/term/brocade-authorities/scope-ty
https://data.antwerp.be/id/term/brocade-authorities/scope-ty/veiling,Veiling,"
","
",https://data.antwerp.be/id/term/brocade-authorities/scope-ty
https://data.antwerp.be/id/term/brocade-authorities/scope-ty/vods,VODS,"
","
",https://data.antwerp.be/id/term/brocade-authorities/scope-ty
https://data.antwerp.be/id/term/brocade-authorities/lg/e,Engels,"
",http://vocab.getty.edu/aat/300388277,https://data.antwerp.be/id/term/brocade-authorities/ta
https://data.antwerp.be/id/term/brocade-authorities/lg/f,Frans,"
",http://vocab.getty.edu/aat/300388306,https://data.antwerp.be/id/term/brocade-authorities/ta
https://data.antwerp.be/id/term/brocade-authorities/lg/n,Nederlands,"
",http://vocab.getty.edu/aat/300388256,https://data.antwerp.be/id/term/brocade-authorities/ta
https://data.antwerp.be/id/term/brocade-authorities/lg/u,Niet gedefinieerd,"
",http://vocab.getty.edu/aat/300379012,https://data.antwerp.be/id/term/brocade-authorities/ta
https://data.antwerp.be/id/term/brocade-authorities/ty/aat,Art & Architecture Thesaurus,"
","
",https://data.antwerp.be/id/term/brocade-authorities/ty
https://data.antwerp.be/id/term/brocade-authorities/ty/art,Kunstwerk (KMSKA),"
",http://vocab.getty.edu/aat/300133025,https://data.antwerp.be/id/term/brocade-authorities/ty
https://data.antwerp.be/id/term/brocade-authorities/ty/aw,Selectiecriteria aanwinstenl./stat./sdi...,"
","
",https://data.antwerp.be/id/term/brocade-authorities/ty
https://data.antwerp.be/id/term/brocade-authorities/ty/bez,Bezetting,"
","
",https://data.antwerp.be/id/term/brocade-authorities/ty
https://data.antwerp.be/id/term/brocade-authorities/ty/bnc,Type krant,"
","
",https://data.antwerp.be/id/term/brocade-authorities/ty
https://data.antwerp.be/id/term/brocade-authorities/ty/cat,Categorie (Eubelius),"
","
",https://data.antwerp.be/id/term/brocade-authorities/ty
https://data.antwerp.be/id/term/brocade-authorities/ty/dacol,Collectie-onderdelen - DocAtlas,"
","
",https://data.antwerp.be/id/term/brocade-authorities/ty
https://data.antwerp.be/id/term/brocade-authorities/ty/dapt,Publicatietypes - DocAtlas,"
","
",https://data.antwerp.be/id/term/brocade-authorities/ty
https://data.antwerp.be/id/term/brocade-authorities/ty/darub,Rubrieksindeling,"
","
",https://data.antwerp.be/id/term/brocade-authorities/ty
https://data.antwerp.be/id/term/brocade-authorities/ty/datw,Trefwoorden - DocAtlas,"
","
",https://data.antwerp.be/id/term/brocade-authorities/ty
https://data.antwerp.be/id/term/brocade-authorities/ty/dg,Doelgroepen docAtlas,"
","
",https://data.antwerp.be/id/term/brocade-authorities/ty
https://data.antwerp.be/id/term/brocade-authorities/ty/e,Manifestatie,"
","
",https://data.antwerp.be/id/term/brocade-authorities/ty
https://data.antwerp.be/id/term/brocade-authorities/ty/g,Geografische termen,"
",http://vocab.getty.edu/aat/300248479,https://data.antwerp.be/id/term/brocade-authorities/ty
https://data.antwerp.be/id/term/brocade-authorities/ty/h,Historische perioden,"
","
",https://data.antwerp.be/id/term/brocade-authorities/ty
https://data.antwerp.be/id/term/brocade-authorities/ty/i,Instellingen/Organisaties,"
","
",https://data.antwerp.be/id/term/brocade-authorities/ty
https://data.antwerp.be/id/term/brocade-authorities/ty/irc,Collecties,"
","
",https://data.antwerp.be/id/term/brocade-authorities/ty
https://data.antwerp.be/id/term/brocade-authorities/ty/iu,Uitgevers (oude drukken),"
","
",https://data.antwerp.be/id/term/brocade-authorities/ty
https://data.antwerp.be/id/term/brocade-authorities/ty/mid,Kunstwerk (Middelheimmuseum),"
","
",https://data.antwerp.be/id/term/brocade-authorities/ty
https://data.antwerp.be/id/term/brocade-authorities/ty/p,Persoonsnaam,"
","
",https://data.antwerp.be/id/term/brocade-authorities/ty
https://data.antwerp.be/id/term/brocade-authorities/ty/pt,Publicatietype,"
","
",https://data.antwerp.be/id/term/brocade-authorities/ty
https://data.antwerp.be/id/term/brocade-authorities/ty/rub,Kunstwerk (Rubenianum),"
","
",https://data.antwerp.be/id/term/brocade-authorities/ty
https://data.antwerp.be/id/term/brocade-authorities/ty/sat,Trefwoorden Stadsarchief Turnhout,"
","
",https://data.antwerp.be/id/term/brocade-authorities/ty
https://data.antwerp.be/id/term/brocade-authorities/ty/sow,Onderwerpen,"
","
",https://data.antwerp.be/id/term/brocade-authorities/ty
https://data.antwerp.be/id/term/brocade-authorities/ty/spa,Paratekst,"
","
",https://data.antwerp.be/id/term/brocade-authorities/ty
https://data.antwerp.be/id/term/brocade-authorities/ty/spt,Publicatietype (STCV),"
","
",https://data.antwerp.be/id/term/brocade-authorities/ty
https://data.antwerp.be/id/term/brocade-authorities/ty/sty,Typografie,"
","
",https://data.antwerp.be/id/term/brocade-authorities/ty
https://data.antwerp.be/id/term/brocade-authorities/ty/t,Titels,"
","
",https://data.antwerp.be/id/term/brocade-authorities/ty
https://data.antwerp.be/id/term/brocade-authorities/ty/ts,Toonsoort,"
","
",https://data.antwerp.be/id/term/brocade-authorities/ty
https://data.antwerp.be/id/term/brocade-authorities/ty/tw,Trefwoorden,"
","
",https://data.antwerp.be/id/term/brocade-authorities/ty
https://data.antwerp.be/id/term/brocade-authorities/ty/u,Onderwerpen (UDC),"
","
",https://data.antwerp.be/id/term/brocade-authorities/ty
https://data.antwerp.be/id/term/brocade-authorities/ty/uct,UCT,"
","
",https://data.antwerp.be/id/term/brocade-authorities/ty
https://data.antwerp.be/id/term/brocade-authorities/ty/vlb,Genres Vlaamse Liederenbank,"
","
",https://data.antwerp.be/id/term/brocade-authorities/ty
https://data.antwerp.be/id/term/brocade-authorities/ty/vods,Vlaamse Onderzoeksdiscipline Standaard,https://www.ecoom.be/nodes/semantischecommunity/nl,"
",https://data.antwerp.be/id/term/brocade-authorities/ty
https://data.antwerp.be/id/term/brocade-authorities/ty/vt,Vrouwenthesaurus,"
","
",https://data.antwerp.be/id/term/brocade-authorities/ty
https://data.antwerp.be/id/term/brocade-authorities/ty/z,ZIZO,"
","
",https://data.antwerp.be/id/term/brocade-authorities/ty
https://data.antwerp.be/id/term/brocade-catalog/co-am,Begeleidend materiaal,"
","
",https://data.antwerp.be/id/term/brocade-catalog
https://data.antwerp.be/id/term/brocade-catalog/co-fm,Formaat,"
",http://vocab.getty.edu/aat/300265437,https://data.antwerp.be/id/term/brocade-catalog
https://data.antwerp.be/id/term/brocade-catalog/co-il,Illustratie,"
","
",https://data.antwerp.be/id/term/brocade-catalog
https://data.antwerp.be/id/term/brocade-catalog/co-ka,Katernopbouw,"
",http://vocab.getty.edu/aat/300194226,https://data.antwerp.be/id/term/brocade-catalog
https://data.antwerp.be/id/term/brocade-catalog/co-pg,Paginering,"
",http://vocab.getty.edu/aat/300435440,https://data.antwerp.be/id/term/brocade-catalog
https://data.antwerp.be/id/term/brocade-catalog/co-sz,Omvang,"
","
",https://data.antwerp.be/id/term/brocade-catalog
https://data.antwerp.be/id/term/brocade-catalog/co-ty,Collatie type,"
","
",https://data.antwerp.be/id/term/brocade-catalog
https://data.antwerp.be/id/term/brocade-catalog/dr,Medium type,"
","
",https://data.antwerp.be/id/term/brocade-catalog
https://data.antwerp.be/id/term/brocade-catalog/ed,Editie,"
",http://vocab.getty.edu/aat/300435435,https://data.antwerp.be/id/term/brocade-catalog
https://data.antwerp.be/id/term/brocade-catalog/fu,Functie,"
","
",https://data.antwerp.be/id/term/brocade-catalog
https://data.antwerp.be/id/term/brocade-catalog/holding-pkbz,Bezitsinfomatie,"
","
",https://data.antwerp.be/id/term/brocade-catalog
https://data.antwerp.be/id/term/brocade-catalog/im-ty,Impressum type,"
","
",https://data.antwerp.be/id/term/brocade-catalog
https://data.antwerp.be/id/term/brocade-catalog/in-ty,Informatie type,"
","
",https://data.antwerp.be/id/term/brocade-catalog
https://data.antwerp.be/id/term/brocade-catalog/lg,Taal,"
",http://vocab.getty.edu/aat/300386046,https://data.antwerp.be/id/term/brocade-catalog
https://data.antwerp.be/id/term/brocade-catalog/lg-ty,Taal type,"
","
",https://data.antwerp.be/id/term/brocade-catalog
https://data.antwerp.be/id/term/brocade-catalog/library,Bibliotheek,"
","
",https://data.antwerp.be/id/term/brocade-catalog
https://data.antwerp.be/id/term/brocade-catalog/nm,Naam,"
",http://vocab.getty.edu/aat/300404688,https://data.antwerp.be/id/term/brocade-catalog
https://data.antwerp.be/id/term/brocade-catalog/nm-ex,Naam toevoeging,"
","
",https://data.antwerp.be/id/term/brocade-catalog
https://data.antwerp.be/id/term/brocade-catalog/nm-fn,Achternaam,"
",http://vocab.getty.edu/aat/300435247,https://data.antwerp.be/id/term/brocade-catalog
https://data.antwerp.be/id/term/brocade-catalog/nm-vn,Voornaam,"
",http://vocab.getty.edu/aat/300404651,https://data.antwerp.be/id/term/brocade-catalog
https://data.antwerp.be/id/term/brocade-catalog/nr-ty,Nummer type,"
","
",https://data.antwerp.be/id/term/brocade-catalog
https://data.antwerp.be/id/term/brocade-catalog/nt-ty,Annotatie type,"
","
",https://data.antwerp.be/id/term/brocade-catalog
https://data.antwerp.be/id/term/brocade-catalog/obj-sg,Sigillum,"
","
",https://data.antwerp.be/id/term/brocade-catalog
https://data.antwerp.be/id/term/brocade-catalog/publication-ty,Publicatie type,"
","
",https://data.antwerp.be/id/term/brocade-catalog
https://data.antwerp.be/id/term/brocade-catalog/relation-ty,Relatie type,"
","
",https://data.antwerp.be/id/term/brocade-catalog
https://data.antwerp.be/id/term/brocade-catalog/ta,Taal,"
",http://vocab.getty.edu/aat/300386046,https://data.antwerp.be/id/term/brocade-catalog
https://data.antwerp.be/id/term/brocade-catalog/ti-ty,Titel type,"
","
",https://data.antwerp.be/id/term/brocade-catalog
https://data.antwerp.be/id/term/brocade-catalog/co-fm/-,Niet gedefinieerd,"
",http://vocab.getty.edu/aat/300379012,https://data.antwerp.be/id/term/brocade-catalog/co-fm
https://data.antwerp.be/id/term/brocade-catalog/co-fm/duodecimo,Duodecimo,"
","
",https://data.antwerp.be/id/term/brocade-catalog/co-fm
https://data.antwerp.be/id/term/brocade-catalog/co-fm/folio,Folio,"
","
",https://data.antwerp.be/id/term/brocade-catalog/co-fm
https://data.antwerp.be/id/term/brocade-catalog/co-fm/kwarto,Kwarto,"
","
",https://data.antwerp.be/id/term/brocade-catalog/co-fm
https://data.antwerp.be/id/term/brocade-catalog/co-fm/octavo,Octavo,"
",http://vocab.getty.edu/aat/300265440,https://data.antwerp.be/id/term/brocade-catalog/co-fm
https://data.antwerp.be/id/term/brocade-catalog/co-fm/octodecimo,Octodecimo,"
",http://vocab.getty.edu/aat/300265446,https://data.antwerp.be/id/term/brocade-catalog/co-fm
https://data.antwerp.be/id/term/brocade-catalog/co-fm/plano,Plano,"
","
",https://data.antwerp.be/id/term/brocade-catalog/co-fm
https://data.antwerp.be/id/term/brocade-catalog/co-fm/quarto,Quarto,"
","
",https://data.antwerp.be/id/term/brocade-catalog/co-fm
https://data.antwerp.be/id/term/brocade-catalog/co-fm/sexagesimoquarto,Sexagesimoquarto,"
","
",https://data.antwerp.be/id/term/brocade-catalog/co-fm
https://data.antwerp.be/id/term/brocade-catalog/co-fm/sextodecimo,Sextodecimo,"
","
",https://data.antwerp.be/id/term/brocade-catalog/co-fm
https://data.antwerp.be/id/term/brocade-catalog/co-fm/tricesimosecundo,Tricesimosecundo,"
","
",https://data.antwerp.be/id/term/brocade-catalog/co-fm
https://data.antwerp.be/id/term/brocade-catalog/co-fm/vicesimoquarto,Vicesimoquarto,"
","
",https://data.antwerp.be/id/term/brocade-catalog/co-fm
https://data.antwerp.be/id/term/brocade-catalog/co-ty/normal,Normaal,"
","
",https://data.antwerp.be/id/term/brocade-catalog/co-ty
https://data.antwerp.be/id/term/brocade-catalog/co-ty/oblong,Oblong,"
","
",https://data.antwerp.be/id/term/brocade-catalog/co-ty
https://data.antwerp.be/id/term/brocade-catalog/dr/bd,Blu-ray disc,"
",http://vocab.getty.edu/aat/300443549,https://data.antwerp.be/id/term/brocade-catalog/dr
https://data.antwerp.be/id/term/brocade-catalog/dr/cas,Audiocassette,"
",http://vocab.getty.edu/aat/300028661,https://data.antwerp.be/id/term/brocade-catalog/dr
https://data.antwerp.be/id/term/brocade-catalog/dr/cd,Compact disc,"
",http://vocab.getty.edu/aat/300028673,https://data.antwerp.be/id/term/brocade-catalog/dr
https://data.antwerp.be/id/term/brocade-catalog/dr/cdrom,Cd-rom,"
",http://vocab.getty.edu/aat/300196583,https://data.antwerp.be/id/term/brocade-catalog/dr
https://data.antwerp.be/id/term/brocade-catalog/dr/dia,Dia,"
",http://vocab.getty.edu/aat/300128371,https://data.antwerp.be/id/term/brocade-catalog/dr
https://data.antwerp.be/id/term/brocade-catalog/dr/disk,"Diskette, USB-stick","
",http://vocab.getty.edu/aat/300404359,https://data.antwerp.be/id/term/brocade-catalog/dr
https://data.antwerp.be/id/term/brocade-catalog/dr/dvd,Dvd,"
",http://vocab.getty.edu/aat/300264677,https://data.antwerp.be/id/term/brocade-catalog/dr
https://data.antwerp.be/id/term/brocade-catalog/dr/dvd-audio,Dvd-audio,"
",http://vocab.getty.edu/aat/300264677,https://data.antwerp.be/id/term/brocade-catalog/dr
https://data.antwerp.be/id/term/brocade-catalog/dr/dvd-rom,Dvd-rom,"
",http://vocab.getty.edu/aat/300435463,https://data.antwerp.be/id/term/brocade-catalog/dr
https://data.antwerp.be/id/term/brocade-catalog/dr/dvd-video,Dvd-video,"
",http://vocab.getty.edu/aat/300264677,https://data.antwerp.be/id/term/brocade-catalog/dr
https://data.antwerp.be/id/term/brocade-catalog/dr/gp,Grammofoonplaat,"
",http://vocab.getty.edu/aat/300028643,https://data.antwerp.be/id/term/brocade-catalog/dr
https://data.antwerp.be/id/term/brocade-catalog/dr/mb,Magneetband,"
",http://vocab.getty.edu/aat/300028558,https://data.antwerp.be/id/term/brocade-catalog/dr
https://data.antwerp.be/id/term/brocade-catalog/dr/micro,Microvorm,"
",http://vocab.getty.edu/aat/300028591,https://data.antwerp.be/id/term/brocade-catalog/dr
https://data.antwerp.be/id/term/brocade-catalog/dr/mm,Multimedia,"
",http://vocab.getty.edu/aat/300047910,https://data.antwerp.be/id/term/brocade-catalog/dr
https://data.antwerp.be/id/term/brocade-catalog/dr/paper,Papier,"
",http://vocab.getty.edu/aat/300014109,https://data.antwerp.be/id/term/brocade-catalog/dr
https://data.antwerp.be/id/term/brocade-catalog/dr/perkament,Perkament,"
",http://vocab.getty.edu/aat/300011851,https://data.antwerp.be/id/term/brocade-catalog/dr
https://data.antwerp.be/id/term/brocade-catalog/dr/realia,Realia,"
",http://vocab.getty.edu/aat/300265419,https://data.antwerp.be/id/term/brocade-catalog/dr
https://data.antwerp.be/id/term/brocade-catalog/dr/url,Internet/Intranet,"
",http://vocab.getty.edu/aat/300265429,https://data.antwerp.be/id/term/brocade-catalog/dr
https://data.antwerp.be/id/term/brocade-catalog/dr/video,Videocassette,"
",http://vocab.getty.edu/aat/300028692,https://data.antwerp.be/id/term/brocade-catalog/dr
https://data.antwerp.be/id/term/brocade-catalog/fu/act,Acteur,"
",http://vocab.getty.edu/aat/300025658,https://data.antwerp.be/id/term/brocade-catalog/fu
https://data.antwerp.be/id/term/brocade-catalog/fu/adp,Bewerker,"
",http://vocab.getty.edu/aat/300410355,https://data.antwerp.be/id/term/brocade-catalog/fu
https://data.antwerp.be/id/term/brocade-catalog/fu/aft,"Auteur van nawoord, colofon, enz.","
",http://vocab.getty.edu/aat/300028710,https://data.antwerp.be/id/term/brocade-catalog/fu
https://data.antwerp.be/id/term/brocade-catalog/fu/art,Kunstenaar,"
","
",https://data.antwerp.be/id/term/brocade-catalog/fu
https://data.antwerp.be/id/term/brocade-catalog/fu/auc,Veilingmeester,"
",http://vocab.getty.edu/aat/300025208,https://data.antwerp.be/id/term/brocade-catalog/fu
