concept;parent;label;comment;aat_identifier
https://data.antwerp.be/id/term/aspace-collect/language/spa;https://data.antwerp.be/id/term/aspace-collect/language;Spaans;;
https://data.antwerp.be/id/term/aspace-collect/language/swe;https://data.antwerp.be/id/term/aspace-collect/language;Zweeds;;
https://data.antwerp.be/id/term/aspace-collect/level;https://data.antwerp.be/id/term/aspace-collect;Niveau;;
https://data.antwerp.be/id/term/aspace-collect/level/collection;https://data.antwerp.be/id/term/aspace-collect/level;Collection;;
https://data.antwerp.be/id/term/aspace-collect/level/file;https://data.antwerp.be/id/term/aspace-collect/level;File;;
https://data.antwerp.be/id/term/aspace-collect/level/fonds;https://data.antwerp.be/id/term/aspace-collect/level;Fonds;;
https://data.antwerp.be/id/term/aspace-collect/level/series;https://data.antwerp.be/id/term/aspace-collect/level;Series;;
https://data.antwerp.be/id/term/aspace-collect/level/subfonds;https://data.antwerp.be/id/term/aspace-collect/level;Subfonds;;
https://data.antwerp.be/id/term/aspace-collect/level/subseries;https://data.antwerp.be/id/term/aspace-collect/level;Subseries;;
https://data.antwerp.be/id/term/aspace-collect/note-type;https://data.antwerp.be/id/term/aspace-collect;Annotatie type;;http://vocab.getty.edu/aat/300055863
https://data.antwerp.be/id/term/aspace-collect/note-type/accessrestrict;https://data.antwerp.be/id/term/aspace-collect/note-type;Toegangsbeperkingen;;
https://data.antwerp.be/id/term/aspace-collect/note-type/accruals;https://data.antwerp.be/id/term/aspace-collect/note-type;Toegangen;;
https://data.antwerp.be/id/term/aspace-collect/note-type/acqinfo;https://data.antwerp.be/id/term/aspace-collect/note-type;Aankoopinformatie;;
https://data.antwerp.be/id/term/aspace-collect/note-type/altformavail;https://data.antwerp.be/id/term/aspace-collect/note-type;Alternatieve vormen beschikbaar;;
https://data.antwerp.be/id/term/aspace-collect/note-type/appraisal;https://data.antwerp.be/id/term/aspace-collect/note-type;Waardering;;
https://data.antwerp.be/id/term/aspace-collect/note-type/arrangement;https://data.antwerp.be/id/term/aspace-collect/note-type;Schikking;;
https://data.antwerp.be/id/term/aspace-collect/note-type/custodhist;https://data.antwerp.be/id/term/aspace-collect/note-type;Beheergeschiedenis;;
https://data.antwerp.be/id/term/aspace-collect/note-type/odd;https://data.antwerp.be/id/term/aspace-collect/note-type;Varia;;
https://data.antwerp.be/id/term/aspace-collect/note-type/originalsloc;https://data.antwerp.be/id/term/aspace-collect/note-type;Originele locatie;;
https://data.antwerp.be/id/term/aspace-collect/note-type/otherfindaid;https://data.antwerp.be/id/term/aspace-collect/note-type;Andere hulpmiddelen;;
https://data.antwerp.be/id/term/aspace-collect/note-type/physlo;https://data.antwerp.be/id/term/aspace-collect/note-type;Fysieke locatie;;
https://data.antwerp.be/id/term/aspace-collect/note-type/phystech;https://data.antwerp.be/id/term/aspace-collect/note-type;Fysieke technische gegevens;;
https://data.antwerp.be/id/term/aspace-collect/note-type/processinfo;https://data.antwerp.be/id/term/aspace-collect/note-type;Verwerkingsinformatie;;
https://data.antwerp.be/id/term/aspace-collect/note-type/relatedmaterial;https://data.antwerp.be/id/term/aspace-collect/note-type;Gerelateerd materiaal;;
https://data.antwerp.be/id/term/aspace-collect/note-type/scopecontent;https://data.antwerp.be/id/term/aspace-collect/note-type;Inhoudsomschrijving;;
https://data.antwerp.be/id/term/aspace-collect/note-type/userestrict;https://data.antwerp.be/id/term/aspace-collect/note-type;Gebruiksbeperkingen;;
https://data.antwerp.be/id/term/aspace-collect/restrictions-apply;https://data.antwerp.be/id/term/aspace-collect;Beperkingen van toepassing;;
https://data.antwerp.be/id/term/aspace-collect/restrictions-apply/false;https://data.antwerp.be/id/term/aspace-collect/restrictions-apply;False;;
https://data.antwerp.be/id/term/aspace-collect/role;https://data.antwerp.be/id/term/aspace-collect;Rol;;http://vocab.getty.edu/aat/300435108
https://data.antwerp.be/id/term/aspace-collect/role/creator;https://data.antwerp.be/id/term/aspace-collect/role;Archiefvormer;;
https://data.antwerp.be/id/term/aspace-collect/setspec;https://data.antwerp.be/id/term/aspace-collect;Object type;;http://vocab.getty.edu/aat/300055863
https://data.antwerp.be/id/term/aspace-collect/setspec/archives;https://data.antwerp.be/id/term/aspace-collect/setspec;Archiefeenheid;;
https://data.antwerp.be/id/term/aspace-thesau;https://data.antwerp.be/id/term/aspace;Term thesaurus (aspace);;
https://data.antwerp.be/id/term/aspace-thesau/term-type;https://data.antwerp.be/id/term/aspace-thesau;Term type;;http://vocab.getty.edu/aat/300055863
https://data.antwerp.be/id/term/aspace-thesau/term-type/function;https://data.antwerp.be/id/term/aspace-thesau/term-type;Functie;;
https://data.antwerp.be/id/term/aspace-thesau/term-type/topical;https://data.antwerp.be/id/term/aspace-thesau/term-type;Topisch;;
https://data.antwerp.be/id/term/aspace-thesau/term-type/topicalgeographic;https://data.antwerp.be/id/term/aspace-thesau/term-type;Geografisch;;
https://data.antwerp.be/id/term/brocade;https://data.antwerp.be/id/term/Datahub;Brocade;;
https://data.antwerp.be/id/term/brocade-authorities;https://data.antwerp.be/id/term/brocade;Term (brocade);;
https://data.antwerp.be/id/term/brocade-authorities/att-ty;https://data.antwerp.be/id/term/brocade-authorities;Verwijzing type;;http://vocab.getty.edu/aat/300055863
https://data.antwerp.be/id/term/brocade-authorities/att-ty/aathierarchy;https://data.antwerp.be/id/term/brocade-authorities/att-ty;Art & Architecture Thesaurus hiërarchie;;
https://data.antwerp.be/id/term/brocade-authorities/att-ty/aatrecordtype;https://data.antwerp.be/id/term/brocade-authorities/att-ty;Art & Architecture Thesaurus record type;;http://vocab.getty.edu/aat/300055863
https://data.antwerp.be/id/term/brocade-authorities/att-ty/aatsubjectid;https://data.antwerp.be/id/term/brocade-authorities/att-ty;Art & Architecture Thesaurus onderwerp nummer;;
https://data.antwerp.be/id/term/brocade-authorities/att-ty/abluc;https://data.antwerp.be/id/term/brocade-authorities/att-ty;Niet gekend (abluc);;http://vocab.getty.edu/aat/300379012
https://data.antwerp.be/id/term/brocade-authorities/att-ty/abua;https://data.antwerp.be/id/term/brocade-authorities/att-ty;Niet gekend (abua);https://repository.uantwerpen.be/acadbib/irua/;http://vocab.getty.edu/aat/300379012
https://data.antwerp.be/id/term/brocade-authorities/att-ty/agrippa;https://data.antwerp.be/id/term/brocade-authorities/att-ty;Niet gekend (agrippa);;http://vocab.getty.edu/aat/300379012
https://data.antwerp.be/id/term/brocade-authorities/att-ty/bbkl;https://data.antwerp.be/id/term/brocade-authorities/att-ty;Niet gekend (bbkl);;http://vocab.getty.edu/aat/300379012
https://data.antwerp.be/id/term/brocade-authorities/att-ty/bpn;https://data.antwerp.be/id/term/brocade-authorities/att-ty;Biografisch Portaal Nederland;http://www.biografischportaal.nl/en/persoon/;
https://data.antwerp.be/id/term/brocade-authorities/att-ty/cathen;https://data.antwerp.be/id/term/brocade-authorities/att-ty;Niet gekend (cathen);https://www.newadvent.org/cathen/;http://vocab.getty.edu/aat/300379012
https://data.antwerp.be/id/term/brocade-authorities/att-ty/cerl;https://data.antwerp.be/id/term/brocade-authorities/att-ty;Consortium of European Research Libraries;https://data.cerl.org/thesaurus/;
https://data.antwerp.be/id/term/brocade-authorities/att-ty/cvgwork;https://data.antwerp.be/id/term/brocade-authorities/att-ty;Niet gekend (cgvwork);;http://vocab.getty.edu/aat/300379012
https://data.antwerp.be/id/term/brocade-authorities/att-ty/dbnl;https://data.antwerp.be/id/term/brocade-authorities/att-ty;Digitale Bibliotheek voor de Nederlandse Letteren;https://www.dbnl.org/auteurs/auteur.php?id=;
https://data.antwerp.be/id/term/brocade-authorities/att-ty/dbpedia;https://data.antwerp.be/id/term/brocade-authorities/att-ty;Dbpedia;https://dbpedia.org/page/;
https://data.antwerp.be/id/term/brocade-authorities/att-ty/galileo;https://data.antwerp.be/id/term/brocade-authorities/att-ty;Catholic Encyclopedia;http://galileo.rice.edu/Catalog/NewFiles/;
https://data.antwerp.be/id/term/brocade-authorities/att-ty/geotype;https://data.antwerp.be/id/term/brocade-authorities/att-ty;Niet gekend (geotype);;http://vocab.getty.edu/aat/300379012
https://data.antwerp.be/id/term/brocade-authorities/att-ty/googlescholarid;https://data.antwerp.be/id/term/brocade-authorities/att-ty;Google Scholar;https://scholar.google.be/citations?user=;
https://data.antwerp.be/id/term/brocade-authorities/att-ty/grovemusic;https://data.antwerp.be/id/term/brocade-authorities/att-ty;Grove Music Online;https://doi.org/10.1093/gmo/9781561592630.article.;
https://data.antwerp.be/id/term/brocade-authorities/att-ty/kmskadata;https://data.antwerp.be/id/term/brocade-authorities/att-ty;Niet gekend (kmskadata);;http://vocab.getty.edu/aat/300379012
https://data.antwerp.be/id/term/brocade-authorities/att-ty/kmskawork;https://data.antwerp.be/id/term/brocade-authorities/att-ty;Niet gekend (kmskawork);;http://vocab.getty.edu/aat/300379012
https://data.antwerp.be/id/term/brocade-authorities/att-ty/lugtmarques;https://data.antwerp.be/id/term/brocade-authorities/att-ty;Niet gekend (lugtmarques);;http://vocab.getty.edu/aat/300379012
https://data.antwerp.be/id/term/brocade-authorities/att-ty/midnumber;https://data.antwerp.be/id/term/brocade-authorities/att-ty;Niet gekend (midnumber);;http://vocab.getty.edu/aat/300379012
https://data.antwerp.be/id/term/brocade-authorities/att-ty/odis;https://data.antwerp.be/id/term/brocade-authorities/att-ty;Niet gekend (odis);https://www.odis.be;http://vocab.getty.edu/aat/300379012
https://data.antwerp.be/id/term/brocade-authorities/att-ty/orcid;https://data.antwerp.be/id/term/brocade-authorities/att-ty;Open Researcher and Contributor ID;https://orcid.org/;
https://data.antwerp.be/id/term/brocade-authorities/att-ty/resid;https://data.antwerp.be/id/term/brocade-authorities/att-ty;Niet gekend (resid);http://www.researcherid.com/rid/;http://vocab.getty.edu/aat/300379012
https://data.antwerp.be/id/term/brocade-authorities/att-ty/rkd;https://data.antwerp.be/id/term/brocade-authorities/att-ty;Nederlands Instituut voor Kunstgeschiedenis;https://rkd.nl/explore/artists/;
https://data.antwerp.be/id/term/brocade-authorities/att-ty/rub;https://data.antwerp.be/id/term/brocade-authorities/att-ty;Niet gekend (rub);;http://vocab.getty.edu/aat/300379012
https://data.antwerp.be/id/term/brocade-authorities/att-ty/rubens;https://data.antwerp.be/id/term/brocade-authorities/att-ty;Niet gekend (rubens);;http://vocab.getty.edu/aat/300379012
https://data.antwerp.be/id/term/brocade-authorities/att-ty/rubnumber;https://data.antwerp.be/id/term/brocade-authorities/att-ty;Niet gekend (rubnumber);;http://vocab.getty.edu/aat/300379012
https://data.antwerp.be/id/term/brocade-authorities/att-ty/scopusid;https://data.antwerp.be/id/term/brocade-authorities/att-ty;Niet gekend (scopusid);;http://vocab.getty.edu/aat/300379012
https://data.antwerp.be/id/term/brocade-authorities/att-ty/stcn;https://data.antwerp.be/id/term/brocade-authorities/att-ty;Niet gekend (stcn);;http://vocab.getty.edu/aat/300379012
https://data.antwerp.be/id/term/brocade-authorities/att-ty/ucttype;https://data.antwerp.be/id/term/brocade-authorities/att-ty;Niet gekend (ucttype);;http://vocab.getty.edu/aat/300379012
https://data.antwerp.be/id/term/brocade-authorities/att-ty/udc;https://data.antwerp.be/id/term/brocade-authorities/att-ty;Niet gekend (udc);;http://vocab.getty.edu/aat/300379012
https://data.antwerp.be/id/term/brocade-authorities/att-ty/url;https://data.antwerp.be/id/term/brocade-authorities/att-ty;Uniform Resource Locator;;
https://data.antwerp.be/id/term/brocade-authorities/att-ty/vabb;https://data.antwerp.be/id/term/brocade-authorities/att-ty;Vlaams Academisch Bibliografisch Bestand;;
https://data.antwerp.be/id/term/brocade-authorities/att-ty/viaf;https://data.antwerp.be/id/term/brocade-authorities/att-ty;Virtual International Authority File;http://viaf.org/http://viaf.org/viaf/;
https://data.antwerp.be/id/term/brocade-authorities/att-ty/vodscode;https://data.antwerp.be/id/term/brocade-authorities/att-ty;Niet gekend (vodscode);;http://vocab.getty.edu/aat/300379012
https://data.antwerp.be/id/term/brocade-authorities/lg/e;https://data.antwerp.be/id/term/brocade-authorities/ta;Engels;;http://vocab.getty.edu/aat/300388277
https://data.antwerp.be/id/term/brocade-authorities/lg/f;https://data.antwerp.be/id/term/brocade-authorities/ta;Frans;;http://vocab.getty.edu/aat/300388306
https://data.antwerp.be/id/term/brocade-authorities/lg/n;https://data.antwerp.be/id/term/brocade-authorities/ta;Nederlands;;http://vocab.getty.edu/aat/300388256
https://data.antwerp.be/id/term/brocade-authorities/lg/u;https://data.antwerp.be/id/term/brocade-authorities/ta;Niet gedefinieerd;;http://vocab.getty.edu/aat/300379012
https://data.antwerp.be/id/term/brocade-authorities/rel-ty;https://data.antwerp.be/id/term/brocade-authorities;Relatie type;;http://vocab.getty.edu/aat/300055863
https://data.antwerp.be/id/term/brocade-authorities/rel-ty/b;https://data.antwerp.be/id/term/brocade-authorities/rel-ty;Bredere termen;;http://vocab.getty.edu/aat/300417474
https://data.antwerp.be/id/term/brocade-authorities/rel-ty/n;https://data.antwerp.be/id/term/brocade-authorities/rel-ty;Nauwere termen;;http://vocab.getty.edu/aat/300417475
https://data.antwerp.be/id/term/brocade-authorities/rel-ty/r;https://data.antwerp.be/id/term/brocade-authorities/rel-ty;Verwante termen;;http://vocab.getty.edu/aat/300417473
https://data.antwerp.be/id/term/brocade-authorities/scope-ty;https://data.antwerp.be/id/term/brocade-authorities;Scope type;;http://vocab.getty.edu/aat/300055863
https://data.antwerp.be/id/term/brocade-authorities/scope-ty/aat;https://data.antwerp.be/id/term/brocade-authorities/scope-ty;Art & Architecture Thesaurus;;
https://data.antwerp.be/id/term/brocade-authorities/scope-ty/adres;https://data.antwerp.be/id/term/brocade-authorities/scope-ty;Adres;;http://vocab.getty.edu/aat/300386983
https://data.antwerp.be/id/term/brocade-authorities/scope-ty/algemeen;https://data.antwerp.be/id/term/brocade-authorities/scope-ty;Algemeen;;
https://data.antwerp.be/id/term/brocade-authorities/scope-ty/beroep;https://data.antwerp.be/id/term/brocade-authorities/scope-ty;Beroep;;http://vocab.getty.edu/aat/300393201
https://data.antwerp.be/id/term/brocade-authorities/scope-ty/bezetting;https://data.antwerp.be/id/term/brocade-authorities/scope-ty;Bezetting;;
https://data.antwerp.be/id/term/brocade-authorities/scope-ty/bio;https://data.antwerp.be/id/term/brocade-authorities/scope-ty;Biografie;;http://vocab.getty.edu/aat/300055908
https://data.antwerp.be/id/term/brocade-authorities/scope-ty/kunst;https://data.antwerp.be/id/term/brocade-authorities/scope-ty;Kunstwerk;;http://vocab.getty.edu/aat/300417586
https://data.antwerp.be/id/term/brocade-authorities/scope-ty/oai-dc;https://data.antwerp.be/id/term/brocade-authorities/scope-ty;OAI-DC;;
https://data.antwerp.be/id/term/brocade-authorities/scope-ty/status;https://data.antwerp.be/id/term/brocade-authorities/scope-ty;Status;;
https://data.antwerp.be/id/term/brocade-authorities/scope-ty/tento;https://data.antwerp.be/id/term/brocade-authorities/scope-ty;Tentoonstelling;;
https://data.antwerp.be/id/term/brocade-authorities/scope-ty/uithangbord;https://data.antwerp.be/id/term/brocade-authorities/scope-ty;Uithangbord;;
https://data.antwerp.be/id/term/brocade-authorities/scope-ty/veiling;https://data.antwerp.be/id/term/brocade-authorities/scope-ty;Veiling;;
https://data.antwerp.be/id/term/brocade-authorities/scope-ty/vods;https://data.antwerp.be/id/term/brocade-authorities/scope-ty;VODS;;
https://data.antwerp.be/id/term/brocade-authorities/ta;https://data.antwerp.be/id/term/brocade-authorities;Taal;;http://vocab.getty.edu/aat/300386046
https://data.antwerp.be/id/term/brocade-authorities/ty;https://data.antwerp.be/id/term/brocade-authorities;Authority type;;http://vocab.getty.edu/aat/300055863
https://data.antwerp.be/id/term/brocade-authorities/ty/aat;https://data.antwerp.be/id/term/brocade-authorities/ty;Art & Architecture Thesaurus;;
https://data.antwerp.be/id/term/brocade-authorities/ty/art;https://data.antwerp.be/id/term/brocade-authorities/ty;Kunstwerk (KMSKA);;http://vocab.getty.edu/aat/300133025
https://data.antwerp.be/id/term/brocade-authorities/ty/aw;https://data.antwerp.be/id/term/brocade-authorities/ty;Selectiecriteria aanwinstenl./stat./sdi...;;
https://data.antwerp.be/id/term/brocade-authorities/ty/bez;https://data.antwerp.be/id/term/brocade-authorities/ty;Bezetting;;
https://data.antwerp.be/id/term/brocade-authorities/ty/bnc;https://data.antwerp.be/id/term/brocade-authorities/ty;Type krant;;
https://data.antwerp.be/id/term/brocade-authorities/ty/cat;https://data.antwerp.be/id/term/brocade-authorities/ty;Categorie (Eubelius);;
https://data.antwerp.be/id/term/brocade-authorities/ty/dacol;https://data.antwerp.be/id/term/brocade-authorities/ty;Collectie-onderdelen - DocAtlas;;
https://data.antwerp.be/id/term/brocade-authorities/ty/dapt;https://data.antwerp.be/id/term/brocade-authorities/ty;Publicatietypes - DocAtlas;;
https://data.antwerp.be/id/term/brocade-authorities/ty/darub;https://data.antwerp.be/id/term/brocade-authorities/ty;Rubrieksindeling;;
https://data.antwerp.be/id/term/brocade-authorities/ty/datw;https://data.antwerp.be/id/term/brocade-authorities/ty;Trefwoorden - DocAtlas;;
https://data.antwerp.be/id/term/brocade-authorities/ty/dg;https://data.antwerp.be/id/term/brocade-authorities/ty;Doelgroepen docAtlas;;
https://data.antwerp.be/id/term/brocade-authorities/ty/e;https://data.antwerp.be/id/term/brocade-authorities/ty;Manifestatie;;
https://data.antwerp.be/id/term/brocade-authorities/ty/g;https://data.antwerp.be/id/term/brocade-authorities/ty;Geografische termen;;http://vocab.getty.edu/aat/300248479
https://data.antwerp.be/id/term/brocade-authorities/ty/h;https://data.antwerp.be/id/term/brocade-authorities/ty;Historische perioden;;
https://data.antwerp.be/id/term/brocade-authorities/ty/i;https://data.antwerp.be/id/term/brocade-authorities/ty;Instellingen/Organisaties;;
https://data.antwerp.be/id/term/brocade-authorities/ty/irc;https://data.antwerp.be/id/term/brocade-authorities/ty;Collecties;;
https://data.antwerp.be/id/term/brocade-authorities/ty/iu;https://data.antwerp.be/id/term/brocade-authorities/ty;Uitgevers (oude drukken);;
https://data.antwerp.be/id/term/brocade-authorities/ty/mid;https://data.antwerp.be/id/term/brocade-authorities/ty;Kunstwerk (Middelheimmuseum);;
https://data.antwerp.be/id/term/brocade-authorities/ty/p;https://data.antwerp.be/id/term/brocade-authorities/ty;Persoonsnaam;;
https://data.antwerp.be/id/term/brocade-authorities/ty/pt;https://data.antwerp.be/id/term/brocade-authorities/ty;Publicatietype;;http://vocab.getty.edu/aat/300055863
https://data.antwerp.be/id/term/brocade-authorities/ty/rub;https://data.antwerp.be/id/term/brocade-authorities/ty;Kunstwerk (Rubenianum);;
https://data.antwerp.be/id/term/brocade-authorities/ty/sat;https://data.antwerp.be/id/term/brocade-authorities/ty;Trefwoorden Stadsarchief Turnhout;;
https://data.antwerp.be/id/term/brocade-authorities/ty/sow;https://data.antwerp.be/id/term/brocade-authorities/ty;Onderwerpen;;
https://data.antwerp.be/id/term/brocade-authorities/ty/spa;https://data.antwerp.be/id/term/brocade-authorities/ty;Paratekst;;
https://data.antwerp.be/id/term/brocade-authorities/ty/spt;https://data.antwerp.be/id/term/brocade-authorities/ty;Publicatietype (STCV);;
https://data.antwerp.be/id/term/brocade-authorities/ty/sty;https://data.antwerp.be/id/term/brocade-authorities/ty;Typografie;;
https://data.antwerp.be/id/term/brocade-authorities/ty/t;https://data.antwerp.be/id/term/brocade-authorities/ty;Titels;;
https://data.antwerp.be/id/term/brocade-authorities/ty/ts;https://data.antwerp.be/id/term/brocade-authorities/ty;Toonsoort;;
https://data.antwerp.be/id/term/brocade-authorities/ty/tw;https://data.antwerp.be/id/term/brocade-authorities/ty;Trefwoorden;;
https://data.antwerp.be/id/term/brocade-authorities/ty/u;https://data.antwerp.be/id/term/brocade-authorities/ty;Onderwerpen (UDC);;
https://data.antwerp.be/id/term/brocade-authorities/ty/uct;https://data.antwerp.be/id/term/brocade-authorities/ty;UCT;;
https://data.antwerp.be/id/term/brocade-authorities/ty/vlb;https://data.antwerp.be/id/term/brocade-authorities/ty;Genres Vlaamse Liederenbank;;
https://data.antwerp.be/id/term/brocade-authorities/ty/vods;https://data.antwerp.be/id/term/brocade-authorities/ty;Vlaamse Onderzoeksdiscipline Standaard;https://www.ecoom.be/nodes/semantischecommunity/nl;
https://data.antwerp.be/id/term/brocade-authorities/ty/vt;https://data.antwerp.be/id/term/brocade-authorities/ty;Vrouwenthesaurus;;
https://data.antwerp.be/id/term/brocade-authorities/ty/z;https://data.antwerp.be/id/term/brocade-authorities/ty;ZIZO;;
https://data.antwerp.be/id/term/brocade-catalog;https://data.antwerp.be/id/term/brocade;Catalografie (brocade);;
https://data.antwerp.be/id/term/brocade-catalog/co-am;https://data.antwerp.be/id/term/brocade-catalog;Begeleidend materiaal;;
https://data.antwerp.be/id/term/brocade-catalog/co-fm;https://data.antwerp.be/id/term/brocade-catalog;Formaat;;http://vocab.getty.edu/aat/300265437
https://data.antwerp.be/id/term/brocade-catalog/co-fm/-;https://data.antwerp.be/id/term/brocade-catalog/co-fm;Niet gedefinieerd;;http://vocab.getty.edu/aat/300379012
https://data.antwerp.be/id/term/brocade-catalog/co-fm/duodecimo;https://data.antwerp.be/id/term/brocade-catalog/co-fm;Duodecimo;;
https://data.antwerp.be/id/term/brocade-catalog/co-fm/folio;https://data.antwerp.be/id/term/brocade-catalog/co-fm;Folio;;
https://data.antwerp.be/id/term/brocade-catalog/co-fm/kwarto;https://data.antwerp.be/id/term/brocade-catalog/co-fm;Kwarto;;
https://data.antwerp.be/id/term/brocade-catalog/co-fm/octavo;https://data.antwerp.be/id/term/brocade-catalog/co-fm;Octavo;;http://vocab.getty.edu/aat/300265440
https://data.antwerp.be/id/term/brocade-catalog/co-fm/octodecimo;https://data.antwerp.be/id/term/brocade-catalog/co-fm;Octodecimo;;http://vocab.getty.edu/aat/300265446
https://data.antwerp.be/id/term/brocade-catalog/co-fm/plano;https://data.antwerp.be/id/term/brocade-catalog/co-fm;Plano;;
https://data.antwerp.be/id/term/brocade-catalog/co-fm/quarto;https://data.antwerp.be/id/term/brocade-catalog/co-fm;Quarto;;
https://data.antwerp.be/id/term/brocade-catalog/co-fm/sexagesimoquarto;https://data.antwerp.be/id/term/brocade-catalog/co-fm;Sexagesimoquarto;;
https://data.antwerp.be/id/term/brocade-catalog/co-fm/sextodecimo;https://data.antwerp.be/id/term/brocade-catalog/co-fm;Sextodecimo;;
https://data.antwerp.be/id/term/brocade-catalog/co-fm/tricesimosecundo;https://data.antwerp.be/id/term/brocade-catalog/co-fm;Tricesimosecundo;;
https://data.antwerp.be/id/term/brocade-catalog/co-fm/vicesimoquarto;https://data.antwerp.be/id/term/brocade-catalog/co-fm;Vicesimoquarto;;
https://data.antwerp.be/id/term/brocade-catalog/co-il;https://data.antwerp.be/id/term/brocade-catalog;Illustratie;;
https://data.antwerp.be/id/term/brocade-catalog/co-ka;https://data.antwerp.be/id/term/brocade-catalog;Katernopbouw;;http://vocab.getty.edu/aat/300194226
https://data.antwerp.be/id/term/brocade-catalog/co-pg;https://data.antwerp.be/id/term/brocade-catalog;Paginering;;http://vocab.getty.edu/aat/300435440
https://data.antwerp.be/id/term/brocade-catalog/co-sz;https://data.antwerp.be/id/term/brocade-catalog;Omvang;;
https://data.antwerp.be/id/term/brocade-catalog/co-ty;https://data.antwerp.be/id/term/brocade-catalog;Collatie type;;http://vocab.getty.edu/aat/300055863
https://data.antwerp.be/id/term/brocade-catalog/co-ty/normal;https://data.antwerp.be/id/term/brocade-catalog/co-ty;Normaal;;
https://data.antwerp.be/id/term/brocade-catalog/co-ty/oblong;https://data.antwerp.be/id/term/brocade-catalog/co-ty;Oblong;;
https://data.antwerp.be/id/term/brocade-catalog/dr;https://data.antwerp.be/id/term/brocade-catalog;Medium;;http://vocab.getty.edu/aat/300311871
https://data.antwerp.be/id/term/brocade-catalog/dr/bd;https://data.antwerp.be/id/term/brocade-catalog/dr;Blu-ray disc;;http://vocab.getty.edu/aat/300443549
https://data.antwerp.be/id/term/brocade-catalog/dr/cas;https://data.antwerp.be/id/term/brocade-catalog/dr;Audiocassette;;http://vocab.getty.edu/aat/300028661
https://data.antwerp.be/id/term/brocade-catalog/dr/cd;https://data.antwerp.be/id/term/brocade-catalog/dr;Compact disc;;http://vocab.getty.edu/aat/300028673
https://data.antwerp.be/id/term/brocade-catalog/dr/cdrom;https://data.antwerp.be/id/term/brocade-catalog/dr;Cd-rom;;http://vocab.getty.edu/aat/300196583
https://data.antwerp.be/id/term/brocade-catalog/dr/dia;https://data.antwerp.be/id/term/brocade-catalog/dr;Dia;;http://vocab.getty.edu/aat/300128371
https://data.antwerp.be/id/term/brocade-catalog/dr/disk;https://data.antwerp.be/id/term/brocade-catalog/dr;Diskette, USB-stick;;http://vocab.getty.edu/aat/300404359
https://data.antwerp.be/id/term/brocade-catalog/dr/dvd;https://data.antwerp.be/id/term/brocade-catalog/dr;Dvd;;http://vocab.getty.edu/aat/300264677
https://data.antwerp.be/id/term/brocade-catalog/dr/dvd-audio;https://data.antwerp.be/id/term/brocade-catalog/dr;Dvd-audio;;http://vocab.getty.edu/aat/300264677
https://data.antwerp.be/id/term/brocade-catalog/dr/dvd-rom;https://data.antwerp.be/id/term/brocade-catalog/dr;Dvd-rom;;http://vocab.getty.edu/aat/300435463
https://data.antwerp.be/id/term/brocade-catalog/dr/dvd-video;https://data.antwerp.be/id/term/brocade-catalog/dr;Dvd-video;;http://vocab.getty.edu/aat/300264677
https://data.antwerp.be/id/term/brocade-catalog/dr/gp;https://data.antwerp.be/id/term/brocade-catalog/dr;Grammofoonplaat;;http://vocab.getty.edu/aat/300028643
https://data.antwerp.be/id/term/brocade-catalog/dr/mb;https://data.antwerp.be/id/term/brocade-catalog/dr;Magneetband;;http://vocab.getty.edu/aat/300028558
https://data.antwerp.be/id/term/brocade-catalog/dr/micro;https://data.antwerp.be/id/term/brocade-catalog/dr;Microvorm;;http://vocab.getty.edu/aat/300028591
https://data.antwerp.be/id/term/brocade-catalog/dr/mm;https://data.antwerp.be/id/term/brocade-catalog/dr;Multimedia;;http://vocab.getty.edu/aat/300047910
https://data.antwerp.be/id/term/brocade-catalog/dr/paper;https://data.antwerp.be/id/term/brocade-catalog/dr;Papier;;http://vocab.getty.edu/aat/300014109
https://data.antwerp.be/id/term/brocade-catalog/dr/perkament;https://data.antwerp.be/id/term/brocade-catalog/dr;Perkament;;http://vocab.getty.edu/aat/300011851
https://data.antwerp.be/id/term/brocade-catalog/dr/realia;https://data.antwerp.be/id/term/brocade-catalog/dr;Realia;;http://vocab.getty.edu/aat/300265419
https://data.antwerp.be/id/term/brocade-catalog/dr/url;https://data.antwerp.be/id/term/brocade-catalog/dr;Internet/Intranet;;http://vocab.getty.edu/aat/300265429
https://data.antwerp.be/id/term/brocade-catalog/dr/video;https://data.antwerp.be/id/term/brocade-catalog/dr;Videocassette;;http://vocab.getty.edu/aat/300028692
https://data.antwerp.be/id/term/brocade-catalog/ed;https://data.antwerp.be/id/term/brocade-catalog;Editie;;http://vocab.getty.edu/aat/300435435
https://data.antwerp.be/id/term/brocade-catalog/fu;https://data.antwerp.be/id/term/brocade-catalog;Functie;;http://vocab.getty.edu/aat/300263494
https://data.antwerp.be/id/term/brocade-catalog/fu/act;https://data.antwerp.be/id/term/brocade-catalog/fu;Acteur;;http://vocab.getty.edu/aat/300025658
https://data.antwerp.be/id/term/brocade-catalog/fu/adp;https://data.antwerp.be/id/term/brocade-catalog/fu;Bewerker;;http://vocab.getty.edu/aat/300410355
https://data.antwerp.be/id/term/brocade-catalog/fu/aft;https://data.antwerp.be/id/term/brocade-catalog/fu;Auteur van nawoord, colofon, enz.;;http://vocab.getty.edu/aat/300028710
https://data.antwerp.be/id/term/brocade-catalog/fu/art;https://data.antwerp.be/id/term/brocade-catalog/fu;Kunstenaar;;
